temps,genotype,espece,sfeuille,sain,lesion
4,sensible,dp,8.341,7.707,0.595
4,sensible,dp,9.64,8.566,1.068
4,sensible,dp,9.388,8.32,1.061
4,sensible,dp,8.095,6.947,1.127
4,sensible,dp,6.882,6.132,0.729
4,sensible,dp,6.518,5.723,0.784
4,sensible,dp,6.711,5.956,0.746
4,sensible,dp,7.476,6.531,0.938
4,sensible,dp,9.404,8.471,0.907
4,sensible,dp,8.788,7.702,1.077
4,sensible,dp,6.775,5.601,1.171
4,sensible,dp,7.199,6.183,1.009
4,sensible,dp,7.367,6.3,1.054
4,sensible,dp,5.505,4.501,0.995
4,sensible,dp,7.473,6.46,1.001
4,sensible,dp,6.699,5.825,0.871
4,sensible,dp,6.94,5.989,0.945
4,sensible,dp,7.836,6.771,1.042
4,sensible,dp,7.033,5.887,1.143
4,sensible,dp,7.14,6.091,1.04
4,sensible,dp,6.443,5.284,1.155
4,sensible,dp,5.723,4.671,1.048
4,sensible,dp,6.92,6.39,0.524
4,sensible,dp,9.433,8.513,0.915
4,sensible,dp,8.694,7.763,0.928
4,sensible,dp,6.756,5.763,0.991
4,sensible,dp,6.775,6.197,0.571
4,sensible,dp,4.433,3.818,0.611
4,sensible,dp,8.019,7.296,0.719
4,sensible,dp,7.302,6.482,0.812
4,sensible,dp,4.262,3.407,0.84
4,sensible,dp,8.21,7.544,0.663
4,sensible,dp,6.885,6.174,0.707
4,sensible,dp,6.236,5.594,0.636
4,sensible,dp,6.216,5.541,0.67
4,sensible,dp,10.128,9.327,0.798
4,sensible,dp,6.626,6.043,0.579
4,sensible,dp,7.47,6.98,0.487
4,sensible,dp,9.017,8.187,0.827
4,sensible,dp,8.122,7.403,0.711
4,sensible,dp,7.836,7.03,0.802
4,sensible,dp,6.105,5.183,0.917
4,sensible,dp,8.287,7.845,0.435
4,sensible,dp,5.813,4.966,0.843
4,sensible,dp,7.707,6.928,0.776
4,sensible,dp,8.527,7.677,0.845
4,sensible,dp,6.079,5.206,0.87
4,sensible,dp,4.249,4.078,0.166
4,sensible,dp,6.38,5.676,0.694
4,sensible,dp,5.228,4.669,0.553
4,sensible,dp,7.206,6.35,0.851
4,sensible,dp,6.697,5.667,1.023
4,sensible,dp,5.51,5.032,0.476
4,sensible,dp,7.988,7.05,0.931
4,sensible,dp,7.146,6.22,0.92
4,sensible,dp,6.554,6.012,0.538
4,sensible,dp,5.806,5.43,0.374
4,sensible,dp,6.4,5.585,0.808
4,sensible,dp,5.908,5.163,0.743
6,sensible,dp,4.965,4.211,0.744
6,sensible,dp,7.156,6.918,0.223
6,sensible,dp,7.449,7.362,0.078
6,sensible,dp,6.627,6.311,0.309
6,sensible,dp,7.026,5.628,1.375
6,sensible,dp,7.546,6.544,0.973
6,sensible,dp,8.514,7.908,0.597
6,sensible,dp,7.545,7.214,0.327
6,sensible,dp,7.968,6.807,1.139
6,sensible,dp,7.541,6.279,1.238
6,sensible,dp,6.687,5.411,1.253
6,sensible,dp,6.642,5.443,1.18
6,sensible,dp,6.825,6.683,0.128
6,sensible,dp,7.898,7.744,0.138
6,sensible,dp,6.017,5.825,0.176
6,sensible,dp,7.919,6.343,1.551
6,sensible,dp,5.037,2.358,2.627
6,sensible,dp,6.99,4.788,2.165
6,sensible,dp,7.746,4.702,3.016
6,sensible,dp,6.823,4.482,2.307
6,sensible,dp,7.55,5.103,2.428
6,sensible,dp,6.955,4.897,2.007
6,sensible,dp,8.697,6.132,2.545
6,sensible,dp,7.683,5.162,2.491
6,sensible,dp,6.206,3.802,2.373
6,sensible,dp,7.632,5.35,2.226
6,sensible,dp,6.878,4.56,2.269
6,sensible,dp,7.951,6.104,1.829
6,sensible,dp,7.987,5.678,2.297
6,sensible,dp,6.623,4.436,2.156
6,sensible,dp,7.163,4.26,2.88
6,sensible,dp,6.802,4.664,2.116
6,sensible,dp,6.933,3.859,3.047
6,sensible,dp,6.71,3.955,2.718
6,sensible,dp,7.672,4.826,2.828
6,sensible,dp,8.035,5.316,2.676
6,sensible,dp,7.496,4.229,3.218
